SMILES,predict,Clint,MW_range,PSA_range,NRB_range,HBA_range,HBD_range,LogP_range
CC[C@@]1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2,3.318934865665051,1.5177655078946732,200-300,<50,<3,1-3,1-3,1-2
CC1=CC(=C(C=C1)C)C,3.1518060290522834,3.207324403353169,<200,<50,<3,<1,<1,2-3
COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,4.643253773461433,5.415648744666953,400-500,50-75,7-10,3-5,1-3,>=4
CCOC(=O)C1=CC=CC=C1C(=O)OCC,4.205235822274901,4.6925650311110845,200-300,50-75,3-5,3-5,<1,2-3
COP(=O)(C(C(Cl)(Cl)Cl)O)OC,4.394709524469873,4.402494604306242,200-300,50-75,3-5,3-5,1-3,2-3
CC#C[C@@H](CC(=O)O)C1=CC=C(C=C1)OCC2=CC(=CC=C2)C3=CC=C(C=C3)C(F)(F)F,2.896635647706648,3.6991071474886628,400-500,<50,7-10,1-3,1-3,>=4
CCCCCCOc1ccc(O)cc1,4.571995319398945,5.364589446703508,<200,<50,5-7,1-3,1-3,3-4
CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,2.229542887840434,4.244144362112037,300-400,<50,<3,1-3,<1,3-4
Cc1cn2c(-c3cn[nH]c3)cnc2c(=Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)[nH]1,2.809848273900964,3.434720483957125,400-500,100-150,5-7,7-10,3-5,3-4
C(Cl)(Cl)(Cl)Cl,2.702091767234789,2.475878375626544,<200,<50,<3,<1,<1,2-3
CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,5.330335424342712,3.883179193520084,300-400,<50,<3,1-3,1-3,>=4
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,2.710907303138611,2.9531536328672403,200-300,50-75,3-5,3-5,1-3,3-4
O=C(CC1CCCCCC1)Nc1cccc2c(=O)n(C3CCNC3)ccc12,2.882271987229082,2.267022161991698,300-400,50-75,3-5,3-5,1-3,3-4
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,3.427989261233073,3.497499100032635,200-300,50-75,3-5,3-5,1-3,3-4
CC(C)OC1=CC=CC=C1OC(=O)NC,3.7292979697559376,2.9206382762063954,200-300,<50,3-5,3-5,1-3,2-3
COc1ccc(Cc2cc(C3OC4(COC4)C(O)C(O)C3O)ccc2C)cc1,4.4550193006073675,4.726938160108938,300-400,75-100,3-5,5-7,3-5,1-2
CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1CC(CF)(CF)C=N1,3.9291540453095766,3.366857803032191,300-400,50-75,5-7,3-5,1-3,2-3
CCOC1=CC2=C(C=C1)N=C(S2)N,2.892586477825401,3.452602726438493,<200,<50,<3,3-5,1-3,2-3
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)N2CCC2)C2CC2)C1=O,3.1688176706535023,3.7899254254972723,500-600,75-100,7-10,3-5,1-3,>=4
Cc1ccc(C(CCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1C,3.727863577473282,2.7732990948653913,300-400,50-75,7-10,1-3,1-3,>=4
CN1C=NC2=C1C=CC(=C2C3=CC=C(C=C3)C4(CCC4)N)C5=CC=CC=C5,2.556049382604396,2.2430084281288614,300-400,<50,3-5,3-5,1-3,>=4
C1CCC(CC1)CCC[C@H](CC(=O)NO)C2=NC(=NO2)C(=O)N,1.802930716440574,3.6619067647479793,300-400,100-150,7-10,5-7,3-5,1-2
CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,2.8958926266013836,5.210424947008923,400-500,50-75,7-10,5-7,<1,>=4
Cc1c(O)ccc2c(Cc3ccc(C=CC(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc12,3.8838020882842197,3.9490490042645927,400-500,75-100,5-7,5-7,1-3,>=4
Cn1cnc(-c2ccc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3)c(C(=N)O)c2)c1,3.6619545802262534,3.0612578074341883,500-600,100-150,7-10,5-7,1-3,>=4
COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(O)=NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,3.3687766771348318,4.168330503120788,400-500,75-100,5-7,5-7,1-3,>=4
CC1(Cn2cc(C(=O)O)cn2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,2.5712101121474653,2.094827567388932,>=600,100-150,7-10,5-7,1-3,>=4
CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,3.604556015380537,3.754819804729275,300-400,50-75,5-7,5-7,1-3,>=4
CCNC1=CC=CC=C1,3.4237303557518546,4.033634082553319,<200,<50,<3,1-3,1-3,2-3
Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1,3.2679198629764317,4.901749044410468,200-300,50-75,<3,3-5,1-3,2-3
C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,3.1321484354317213,3.648088969513905,200-300,75-100,7-10,3-5,3-5,2-3
C1=CC2=C(C=CN(C2=O)CCO)C(=C1)NC(=O)CC3=CC(=C(C=C3)Cl)C(F)(F)F,2.130339240302039,4.411799006340862,400-500,50-75,5-7,3-5,1-3,3-4
CC(C)(C)[C@@H](CS(=O)(=O)N1CCS(=O)(=O)CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,2.551846923115782,4.042605554484023,>=600,100-150,7-10,5-7,1-3,>=4
CNS(=O)(=O)c1cc(-c2sc(N=C(C)O)nc2C)cc2c1C(=O)N([C@@H](C)C1CC1)C2,2.3281449981831317,0.8207265198063667,400-500,100-150,5-7,5-7,1-3,3-4
CCCCSP(=O)(SCCCC)SCCCC,3.5864814920492947,5.766105825364386,300-400,<50,>=10,3-5,<1,>=4
COC1=CC=C(C=C1)/C=C\2/C(=O)NC(=O)N2,2.543127124042554,4.627798063601434,200-300,50-75,<3,3-5,1-3,0-1
CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Br)ncc3n1C)C2,2.900382296581779,2.6730991333599206,400-500,<50,3-5,3-5,<1,3-4
CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,2.3368159142889082,4.331815557109978,300-400,50-75,7-10,7-10,<1,>=4
CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,2.7253678072309393,2.2545536204453267,200-300,<50,5-7,3-5,<1,>=4
CCSC(=O)N1CCCCCC1,4.34367902680289,3.4181816620621857,<200,<50,<3,1-3,<1,2-3
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,3.6121341665837345,0.770201180338248,300-400,50-75,7-10,3-5,1-3,3-4
CN(C(=O)NC1=CC(=C(C=C1)Cl)Cl)OC,2.8363505897489207,4.443699119055233,200-300,<50,<3,1-3,1-3,3-4
O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,3.0285410781500337,1.0228141710742014,300-400,75-100,5-7,3-5,3-5,2-3
CC1=CC=C(C=C1)C2=C(N=C(N2S(=O)(=O)N(C)C)C#N)Cl,2.398558422532806,3.2749914729946883,300-400,75-100,3-5,5-7,<1,2-3
CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,2.2336269214229953,3.766659141549205,400-500,50-75,3-5,7-10,<1,>=4
NC1c2cccnc2C(OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CCC1c1cccc(F)c1F,3.431353516177913,2.273329614345249,500-600,100-150,3-5,7-10,1-3,>=4
CCCCCCCCCC,2.624605254190908,1.0884079443229127,<200,<50,7-10,<1,<1,>=4
O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccc2sc(CO)nc2c1,3.2552412813957354,3.6991071474886628,300-400,75-100,3-5,5-7,1-3,3-4
CN1C2=C(C(=O)N(C1=O)C)NC=N2,1.7680124137737014,1.0924268113183644,<200,50-75,<3,5-7,1-3,<0
CN1CCN(CC1)C(=O)C2=CC3=C(N2)SC(=C3)Cl,2.338787281357419,2.6820175599077505,200-300,<50,<3,3-5,1-3,2-3
CCC(CS(=O)(=O)C1COC1)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,2.1839168172692918,2.878770275753764,500-600,100-150,7-10,5-7,1-3,>=4
Nc1cc(Cl)cc(Cl)c1,3.1694876440036315,5.393919458287381,<200,<50,<3,1-3,1-3,2-3
Cc1cc(CN(C)C)ccc1C(=O)Cn1ccc(OCc2ccc(Cl)cn2)cc1=O,3.174933759969826,3.6006000007279004,400-500,50-75,7-10,5-7,<1,3-4
C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,3.2267253562168277,2.3463135061846985,200-300,<50,<3,<1,<1,>=4
O=C(O)CCN1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,3.3790070521343285,3.8987695653110626,300-400,50-75,3-5,1-3,1-3,>=4
COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,4.818836227554852,4.263665616392717,400-500,75-100,5-7,7-10,1-3,2-3
C=CCc1ccc(OC)c(OC)c1,4.5041140327632645,4.227951485327458,<200,<50,3-5,1-3,<1,2-3
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(F)(F)F)cc2)cc1,2.4392023041684734,3.8566426334638773,400-500,75-100,3-5,3-5,1-3,>=4
CC(C)(C=NOC(=O)NC)SC,1.9104009349351074,1.0636861018882966,<200,50-75,3-5,3-5,1-3,1-2
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,3.055221586249154,3.3580417635815003,400-500,50-75,3-5,5-7,<1,3-4
COc1ccc(CO)cc1,5.069746781099129,5.438354614501398,<200,<50,<3,1-3,1-3,1-2
C1CN(CCN1CCC2=CC(=O)N(C3=C2C=CC(=C3)F)CC(=O)N)C4=NC=CC5=C4C=CS5,2.026329566975024,2.9424769503830155,400-500,75-100,5-7,7-10,1-3,2-3
CCNC(=NS(=O)(=O)c1ccc(N)cc1)N1CC2(C=N1)CCCC2,2.97736466943681,3.0612578074341883,300-400,100-150,3-5,3-5,1-3,1-2
COc1c(C=Cc2ccc(NS(C)(=O)=O)cc2)cc(-c2cc(C)c[nH]c2=O)cc1C(C)(C)C,3.5039260919767234,3.2749914729946883,400-500,75-100,5-7,3-5,1-3,>=4
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,4.180963676526906,5.863953282806909,200-300,75-100,<3,5-7,3-5,2-3
CCNC(=NS(=O)(=O)c1cc(Cl)cc(Cl)c1)N1CC(CC)C=N1,4.390597452355037,5.871153098958999,300-400,50-75,3-5,3-5,1-3,2-3
CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CC(F)(F)F)CS(=O)(=O)C(C)(C)C)C1=O,2.77162566709839,4.206955728268953,>=600,75-100,7-10,3-5,1-3,>=4
C1CC1COC2=C(C=CC(=C2)C3=CC=CC4=C3OC(=CC4=O)N5CCOCC5)NC(=O)CN6CCOCC6,5.239449628760273,5.497088918869842,500-600,75-100,7-10,7-10,1-3,3-4
CCN=C(NS(=O)c1sc2ccc(Cl)cc2c1C)N1CC(CC)C=N1,4.270596592430358,5.345356474703819,300-400,50-75,3-5,3-5,1-3,>=4
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,3.231073542287656,3.8115380073175777,300-400,75-100,<3,5-7,1-3,1-2
C1=CC(=C(C(=C1Cl)Cl)Cl)Cl,3.605527034024557,4.42407172091242,200-300,<50,<3,<1,<1,>=4
COC1=CC(=NC=C1)CCC2=NC3=C(N2)C=C(C=N3)Br,2.7914037157293143,2.2128529271037825,300-400,50-75,3-5,3-5,1-3,2-3
CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC(=C4)NC(=O)C=C)Cl)OC,3.0549622298256187,2.2430084281288614,400-500,75-100,7-10,7-10,1-3,>=4
C[C@H](CO)Nc1cc(NS(=O)(=O)N2CCOCC2)nc(SCc2cccc(Cl)c2F)n1,2.0535409625470717,3.0612578074341883,400-500,100-150,7-10,7-10,3-5,2-3
CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C,3.129844110792455,4.451146714736145,200-300,<50,3-5,1-3,<1,>=4
CCCCCCCCn1sccc1=O,4.23684705384565,3.5074623681628805,200-300,<50,7-10,3-5,<1,3-4
C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,2.7051586661663007,1.0586675377293866,300-400,50-75,<3,3-5,1-3,3-4
CCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1,5.137164325168117,5.920150591130186,200-300,50-75,>=10,3-5,1-3,3-4
Cc1cc(F)ccc1-c1c(Cc2ccc(C=CC(=O)O)cc2)c2c(F)cc(O)cc2oc1=O,4.384493537664569,3.6006000007279004,400-500,75-100,5-7,3-5,1-3,>=4
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,3.814006433964717,3.8115380073175777,300-400,50-75,3-5,3-5,<1,>=4
CN(C)C(=O)C1(CCN(CC1)CCC2(CN(CCO2)C(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)Cl)Cl)N5CCCCC5,2.3753011978675236,3.5724152983529844,>=600,50-75,7-10,5-7,<1,>=4
CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,2.586530403074858,5.699383145114576,200-300,<50,<3,1-3,1-3,3-4
CC(C1=C(C(=CC(=C1)C(C)(C)C)C(C)(C)C)O)C2=C(C(=CC(=C2)C(C)(C)C)C(C)(C)C)O,4.186025738386556,0.6802984378663989,400-500,<50,<3,1-3,1-3,>=4
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,2.1243847414743477,1.474454769386837,200-300,75-100,5-7,3-5,1-3,1-2
CN(C)S(=O)(=O)NC(=O)CCCC1=C(NC2=C1C=C(C=C2)C#N)C3=CC=C(C=C3)F,2.187151578466392,4.726938160108938,400-500,100-150,7-10,3-5,1-3,3-4
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,4.1683998315716995,3.678111386004776,200-300,<50,<3,1-3,1-3,3-4
C[C@H](CO)NC1=NC(=NC2=C1SC(=O)N2)SCC3=CC=CC=C3F,3.6480954288655933,4.352009545935121,300-400,75-100,5-7,7-10,3-5,2-3
CC(c1nc2ncccc2c(=O)n1-c1ccc(Cl)cc1)N(CC1CCS(=O)(=O)CC1)C(=O)Cc1ccc(C(F)(F)F)c(F)c1,2.8770883635749014,2.642783165773716,>=600,100-150,7-10,7-10,<1,>=4
CCOC1=CC=C(C=C1)N,3.705936707378796,3.5866069434349686,<200,<50,<3,1-3,1-3,1-2
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,4.644194540004842,4.223489356108301,300-400,<50,5-7,3-5,<1,>=4
O=C(O)CCC(Cc1ccc(OCc2ccccc2)cc1)NC(=O)CCCCCCc1ccccc1,4.448631680241652,3.8115380073175777,400-500,75-100,>=10,3-5,1-3,>=4
CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)C1CCNC1,2.4268754954894005,2.5811739471667083,300-400,<50,3-5,1-3,1-3,3-4
COC1=CC=CC=C1C2=CSC(=N2)N3C(=C(C=N3)C#N)N,2.5617316125265828,4.947406386151965,200-300,75-100,3-5,7-10,1-3,2-3
CO,3.832998481371825,1.180430766420579,<200,<50,<3,1-3,1-3,<0
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCOCC2,2.3828013207868266,2.618963945767775,300-400,75-100,3-5,3-5,1-3,2-3
C1=CC=C(C=C1)C2=C(C=C(C=C2)O)Cl,4.416237952263621,4.8377059718546365,200-300,<50,<3,1-3,1-3,3-4
CC1=CC=C(C=C1)NC(=O)C=C,3.4056115610538638,4.014527859563063,<200,<50,<3,1-3,1-3,2-3
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,5.226855162776399,5.069070685216515,300-400,<50,7-10,3-5,1-3,>=4
COC1=C(C=CC(=C1)N2CC3CNCC(C2)O3)NC4=NC=C(C(=N4)C5=CN=C6N5C=CC=C6)Cl,3.636635047726597,3.5866069434349686,400-500,75-100,5-7,7-10,1-3,3-4
C1=CC=C2C(=C1)N=C(C3=C(C=CC=C3S2)F)N,3.0624367122450127,3.5419406974053693,200-300,<50,<3,3-5,1-3,3-4
CCCCN(CC)C(=O)SCCC,3.9030509096184693,6.005228635936317,200-300,<50,5-7,1-3,<1,3-4
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cn2cc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,2.3857378036504575,2.094827567388932,>=600,100-150,7-10,5-7,1-3,>=4
Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,3.920068454068588,3.1738240641526563,400-500,75-100,5-7,3-5,1-3,>=4
Cc1ccc2c(c1)c(-c1ccnc3ccccc13)c(C)n2CC(=O)O,2.019745307955333,2.155580485727476,300-400,50-75,3-5,3-5,1-3,>=4
COc1c(C(C)(C)C)cc(-n2ccc(=O)[nH]c2=O)c2ncc(-c3ccc(NS(C)(=O)=O)cc3)cc12,2.5467660459252635,3.049271618680062,400-500,100-150,5-7,7-10,1-3,3-4
CCC(C)C1=CC=C(C=C1)O,4.210138138286199,3.900315317126522,<200,<50,<3,1-3,1-3,2-3
CN(C)C1=CC=C(C=C1)CC2=CC=C(C=C2)N(C)C,3.170453497654864,3.8910047615694525,200-300,<50,3-5,1-3,<1,3-4
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cc(Cl)cc12)C1CCCCN1,2.5444157897429953,4.420711711611233,400-500,<50,<3,3-5,1-3,>=4
CSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,5.009079144747082,4.847737547758402,300-400,75-100,3-5,7-10,1-3,3-4
O=C(O)CC1CCC(c2ccc(-c3ccc4c(c3)OCCN4C(=O)Nc3ccccc3)cc2)CC1,2.598921958627801,3.366857803032191,400-500,75-100,5-7,3-5,1-3,>=4
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,3.8214912463696864,4.896058916611654,200-300,<50,5-7,1-3,1-3,3-4
CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,3.4121611408362678,3.845827645824779,300-400,100-150,3-5,7-10,1-3,2-3
CC(C)(C)S(=O)(=O)C[C@H](C1CCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,3.4158231207224925,3.450990217591385,500-600,75-100,7-10,3-5,1-3,>=4
COc1ccc(C(=O)NC2CC2)c(OCC(O)CN2CCC3(CC2)Cc2cc(Cl)ccc2O3)c1,2.4584579506717636,3.6677707242370072,400-500,75-100,7-10,5-7,1-3,3-4
CCN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(CC)C=N1,4.378640125124287,4.632512942379798,300-400,50-75,3-5,3-5,1-3,2-3
C[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=CC=CC=C3F,2.6614436429264745,2.7491745499088007,300-400,75-100,5-7,7-10,3-5,2-3
C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN(C)c4cc(F)cc(F)c4)c3o2)CCO1,2.8085454044703573,2.618963945767775,400-500,50-75,5-7,5-7,<1,3-4
CC[C@@H](CN(c1ccc(F)cc1F)S(=O)(=O)C1CC1)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,2.4057827717300704,2.5811739471667083,>=600,100-150,>=10,5-7,1-3,>=4
O=C(Nc1ccc(-c2cn[nH]c2)cc1)C1COc2ccccc2O1,2.8558251950535887,3.613714458122686,300-400,75-100,3-5,3-5,1-3,2-3
COc1ccc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)cc1CO,3.0462780323098175,4.539164135222144,400-500,75-100,5-7,7-10,1-3,2-3
FC(F)(Cl)Cl,1.806203846155523,0.4960254312430792,<200,<50,<3,<1,<1,2-3
CCCCC[C@@H](CC(=O)CCC1=CC(=C(C=C1)O)OC)O,4.82507849026641,5.920150591130186,200-300,50-75,>=10,3-5,1-3,3-4
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,2.179157460879786,2.1664261485194816,200-300,50-75,<3,1-3,1-3,3-4
CCNC(=NS(=O)(=O)c1cccc2ccccc12)N1CC(CC)C=N1,4.24884459423453,5.282752357849941,300-400,50-75,3-5,3-5,1-3,2-3
C=CC(O)=Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,3.2245106810952273,2.655377710446548,500-600,100-150,7-10,7-10,1-3,>=4
C1=CC(=CC=C1CC2=CC=C(C=C2)O)O,4.516435491985522,4.187829592605588,200-300,<50,<3,1-3,1-3,2-3
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCCC3)c(Cc3ccccc3C(F)(F)F)sc21,3.9476768162291487,4.244144362112037,400-500,50-75,5-7,5-7,<1,>=4
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,2.53987410090667,2.6766060413572883,200-300,<50,<3,1-3,<1,3-4
CC(C)c1cccc(C(C)C)c1,3.6161403563464294,3.0356742842019857,<200,<50,<3,<1,<1,3-4
CC(C)[C@@H](CS(=O)(=O)N1CCCC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,3.0867999832228987,3.2749914729946883,500-600,75-100,7-10,3-5,1-3,>=4
CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,4.246904770514827,0.0023786338062618405,300-400,<50,3-5,3-5,<1,>=4
CC(C)[C@@H](C(=O)N[C@H]1CC2=CC=CC=C2[C@H]3CCC[C@H](N3C1=O)C(=O)O)SC(=O)C,2.2428835108180505,2.7160755781097237,400-500,100-150,5-7,5-7,1-3,2-3
CC1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN(C)c4cc(F)cc(F)c4)c3o2)CCO1,2.814534951463391,2.618963945767775,400-500,50-75,5-7,5-7,<1,3-4
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1N=CCC1c1ccc(F)cc1,4.165657220401622,5.610350895842208,400-500,50-75,3-5,3-5,1-3,3-4
CCS(=O)(=O)c1ccc(C(N=C(C)O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,2.775812078216558,2.6730991333599206,500-600,100-150,7-10,7-10,1-3,>=4
c1ccc(-c2ccccc2)cc1,4.249049349305742,3.6130284946091415,<200,<50,<3,<1,<1,3-4
C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,1.7053931480041526,2.1664261485194816,200-300,50-75,<3,1-3,1-3,3-4
CC(c1cc2ccccc2s1)N(O)C(N)=O,2.8246537257258755,1.9237815943144345,200-300,50-75,<3,3-5,1-3,2-3
COc1cc(C)c2nc3[nH]nc(C)c3c(NC3CCOCC3)c2c1,2.8413667200655692,1.6724709258634467,300-400,50-75,3-5,5-7,1-3,3-4
CCNC(=NS(=O)(=O)c1ccc(N)cc1)N1CC2(C=N1)CCCCC2,3.3033074421308397,3.7899254254972723,300-400,100-150,3-5,3-5,1-3,2-3
COc1ccc(C(=O)c2ccccc2)c(O)c1,5.187236716673047,3.7122421583778804,200-300,<50,3-5,3-5,1-3,2-3
CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,2.838290966860708,3.7270453322782,300-400,<50,3-5,3-5,1-3,3-4
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,2.9382315481914394,3.6006000007279004,>=600,100-150,7-10,5-7,1-3,>=4
CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)C(C)(C)C)C,3.0495518998808793,3.7270453322782,300-400,<50,3-5,3-5,1-3,3-4
CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,2.8344186979824273,3.497499100032635,200-300,50-75,3-5,3-5,1-3,3-4
COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,4.701492018563149,2.8569408253469852,300-400,<50,5-7,3-5,<1,>=4
COc1cc(C)c2nc3[nH][nH]c(C)c-3c(=NC3CCOCC3)c2c1,2.892082522100579,1.6724709258634467,300-400,75-100,<3,3-5,1-3,2-3
CC1(C(=O)NC(=O)N1CO)C,1.959291649875905,3.536029220007146,<200,50-75,<3,3-5,1-3,<0
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,5.004004908261576,2.5134599304809226,400-500,50-75,<3,3-5,<1,>=4
C(CCl)OP(=O)(OCCCl)OCCCl,4.188917396491354,1.82299518182129,200-300,<50,7-10,3-5,<1,2-3
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CCC(Oc2ccccc2O)C1,4.779044385265069,4.348069046945451,400-500,75-100,7-10,3-5,1-3,>=4
c1ccc2cc3ccccc3cc2c1,3.648808935726359,3.5529314008588653,<200,<50,<3,<1,<1,3-4
C=Cc1ccccc1,4.514223030432259,4.703924038629804,<200,<50,<3,<1,<1,2-3
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,4.8037194004504755,4.97888794459797,300-400,<50,5-7,3-5,1-3,3-4
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4C)n2)S(=O)(=O)CC3)cc1,2.0591719114694413,3.366857803032191,400-500,100-150,3-5,7-10,1-3,1-2
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,3.6230518545520036,4.374050408992255,200-300,50-75,<3,3-5,1-3,2-3
CCN(CC)CC(=O)Nc1c(C)cccc1C,2.194548032601892,2.630394674066566,200-300,<50,5-7,1-3,1-3,2-3
C1=CC=C(C=C1)C(=O)C2=C(C(=C(C=C2)O)O)O,3.903192946920121,5.482381695498671,200-300,75-100,<3,3-5,3-5,2-3
CC#Cc1cncc(-c2cc(Cl)c([C@]3(C)CC(=O)N(C)C(=N)N3)s2)c1,1.909248403687418,2.0630085059282193,300-400,50-75,<3,3-5,1-3,3-4
CC1=C(C=CC(=C1)C(C)(C)C2=CC(=C(C=C2)O)C)O,5.077393552920786,6.1881846538058936,200-300,<50,<3,1-3,1-3,>=4
C1CN(CCN1CC2=CC=C(C=C2)C3=C(C=C(C=C3)C(C(F)(F)F)(C(F)(F)F)O)F)CC4=CC=NC=C4,2.9601897771707057,3.1424634827692195,500-600,<50,5-7,3-5,1-3,>=4
